protein,chain,group,group1
4F9M,A,Receptor,4
5WR0,A,Receptor,4
2Q5G,A,Receptor,4
2Q59,A,Receptor,4
5G45,A,Receptor,4
6CQL,A,Receptor,4
5NI8,A,Receptor,4
5UFX,A,Receptor,4
5K6E,A,Receptor,4
5NI7,A,Receptor,4
2QR9,A,Receptor,4
5DID,A,Receptor,4
5ACC,A,Receptor,4
5TM8,A,Receptor,4
5AZV,A,Receptor,4
3WJ5,A,Receptor,4
6CVH,A,Receptor,4
3RNN,A,Receptor,4
5OW9,A,Receptor,4
3L0J,A,Receptor,4
5APK,A,Receptor,4
3O1D,A,Receptor,4
6CPN,A,Receptor,4
5G42,A,Receptor,4
2IOG,A,Receptor,4
4OJ9,A,Receptor,4
6ESN,A,Receptor,4
5WQX,A,Receptor,4
5APH,A,Receptor,4
6CPL,A,Receptor,4
4RUJ,A,Receptor,4
4PPS,A,Receptor,4
5UFO,A,Receptor,4
5WR1,A,Receptor,4
2HWR,A,Receptor,4
4RUP,A,Receptor,4
5NIB,A,Receptor,4
6BR2,A,Receptor,4
2HFP,A,Receptor,4
5VB7,A,Receptor,4
6DHA,A,Receptor,4
4MDI,A,Receptor,4
2IAM,A,Receptor,4
4MGC,A,Receptor,4
4MCY,A,Receptor,4
4MD0,A,Receptor,4
4WQP,A,Receptor,4
6CQN,A,Receptor,4
5E0W,A,Receptor,4
5NI5,A,Receptor,4
4MDJ,A,Receptor,4
5YBG,A,Receptor,4
4MD5,A,Receptor,4
5K3N,A,Receptor,4
3O28,A,Receptor,4
5Q12,A,Receptor,4
5OW7,A,Receptor,4
4QM0,A,Receptor,4
4MCZ,A,Receptor,4
3R5N,A,Receptor,4
4Y19,A,Receptor,4
6CHZ,A,Receptor,4
6CPO,A,Receptor,4
4G21,A,Receptor,4
4YMA,A,Receptor,4
2IAN,A,Receptor,4
6CHW,A,Receptor,4
5K74,A,Receptor,4
3OZ0,A,Receptor,4
4ZNU,A,Receptor,4
4RUO,X,Receptor,4
2ACL,A,Receptor,4
6BR3,A,Receptor,4
2Q8S,A,Receptor,4
6B31,A,Receptor,4
3ERT,A,Receptor,4
5ZA1,A,Receptor,4
5FQR,A,Receptor,4
5VQK,A,Receptor,4
5W4R,A,Receptor,4
6AVI,A,Receptor,4
2PIO,A,Receptor,4
5VB5,A,Receptor,4
3KYT,A,Receptor,4
5W9C,A,Receptor,4
4ISU,A,Receptor,4
5F9B,A,Receptor,4
6C42,A,Receptor,4
4EM9,A,Receptor,4
5G43,A,Receptor,4
4P6X,A,Receptor,4
2VV3,A,Receptor,4
3B7D,A,Receptor,4
2QXM,A,Receptor,4
6CQR,A,Receptor,4
1YMM,A,Receptor,4
5X8Q,A,Receptor,4
4GXS,B,Receptor,4
3BFT,A,Receptor,4
1UOM,A,Receptor,4
2AYR,A,Receptor,4
2P2A,A,Receptor,4
4G1D,A,Receptor,4
1XP9,A,Receptor,4
5YBF,A,Receptor,4
5TMT,A,Receptor,4
3FC6,A,Receptor,4
5FQP,A,Receptor,4
2AL5,A,Receptor,4
5W9D,A,Receptor,4
3S5L,A,Receptor,4
1XP6,A,Receptor,4
4XT9,A,Receptor,4
2POB,A,Receptor,4
1XPC,A,Receptor,4
5BUU,A,Receptor,4
5K38,A,Receptor,4
4H1L,A,Receptor,4
5VB6,A,Receptor,4
5HZC,A,Receptor,4
4G1Y,A,Receptor,4
5UGM,A,Receptor,4
2QXS,A,Receptor,4
5H8S,A,Receptor,4
2OUZ,A,Receptor,4
4YMQ,A,Receptor,4
3W0H,A,Receptor,4
5NTQ,A,Receptor,4
5FQT,A,Receptor,4
5U3Y,A,Receptor,4
3VI8,A,Receptor,4
5FQS,A,Receptor,4
5YP5,A,Receptor,4
2WBJ,A,Receptor,4
5M96,A,Receptor,4
4F1Y,A,Receptor,4
3R8A,A,Receptor,4
6FZJ,A,Receptor,4
4MG8,A,Receptor,4
5Q1I,A,Receptor,4
4G2H,A,Receptor,4
5FQV,A,Receptor,4
1YIM,A,Receptor,4
6B30,A,Receptor,4
5ZG0,A,Receptor,4
1XP1,A,Receptor,4
6FO7,A,Receptor,4
6BN6,A,Receptor,4
5IZ0,A,Receptor,4
4OAR,A,Receptor,4
5NMA,A,Receptor,4
4H26,A,Receptor,4
1T74,A,Receptor,4
3X1H,A,Receptor,4
2HC4,A,Receptor,4
2ICW,A,Receptor,4
1ZGL,A,Receptor,4
4IA2,A,Receptor,4
2IHQ,A,Receptor,4
2PIQ,A,Receptor,4
5TMU,A,Receptor,4
5VQL,A,Receptor,4
4G1Z,A,Receptor,4
5L7G,A,Receptor,4
2PIU,A,Receptor,4
3T9V,A,Receptor,4
4FHH,A,Receptor,4
2PIP,L,Receptor,4
5L7H,A,Receptor,4
4NB6,A,Receptor,4
3MNO,A,Receptor,4
5UHI,A,Receptor,4
1T73,A,Receptor,4
5CBS,A,Receptor,4
6CN6,A,Receptor,4
4O3B,A,Receptor,4
5GTN,A,Receptor,4
2PIT,A,Receptor,4
2H77,A,Receptor,4
3T0E,A,Receptor,4
3UUD,A,Receptor,4
2VSR,A,Receptor,4
4IA3,A,Receptor,4
6FOD,A,Receptor,4
4MD4,A,Receptor,4
5YP6,A,Receptor,4
5K3M,A,Receptor,4
6CQQ,A,Receptor,4
6CQJ,A,Receptor,4
4H25,A,Receptor,4
2PKL,A,Receptor,4
1T79,A,Receptor,4
3B65,A,Receptor,4
1YIN,A,Receptor,4
6G07,A,Receptor,4
3B68,A,Receptor,4
5V39,A,Receptor,4
4XUH,A,Receptor,4
3MNE,A,Receptor,4
4H8J,A,Receptor,4
2ZNN,A,Receptor,4
5U2D,A,Receptor,4
1T76,A,Receptor,4
2VV2,A,Receptor,4
3B5R,A,Receptor,4
5NTI,A,Receptor,4
4PWL,A,Receptor,4
2HAM,A,Receptor,4
1T7R,A,Receptor,4
3B66,A,Receptor,4
3RLJ,A,Receptor,4
3B67,A,Receptor,4
2HAS,A,Receptor,4
1T7T,A,Receptor,4
1T7M,A,Receptor,4
1T7F,A,Receptor,4
6FZU,A,Receptor,4
2PIR,A,Receptor,4
2PIX,A,Receptor,4
2HAR,A,Receptor,4
2PRG,A,Receptor,4
3G0W,A,Receptor,4
6FO9,A,Receptor,4
5E7V,A,Receptor,4
5JJM,A,Receptor,4
4IA1,A,Receptor,4
3L0L,A,Receptor,4
4L96,A,Receptor,4
2HVC,A,Receptor,4
5TWO,A,Receptor,4
6FZF,A,Receptor,4
5G46,A,Receptor,4
6FQH,A,Receptor,4
3AZ3,A,Receptor,4
3W0Y,A,Receptor,4
3AZ1,A,Receptor,4
4WLB,A,Receptor,4
3ZQT,A,Receptor,4
5NTN,A,Receptor,4
3WGP,A,Receptor,4
2QPY,A,Receptor,4
2Q7L,A,Receptor,4
1XNN,A,Receptor,4
2REW,A,Receptor,4
3AZ2,A,Receptor,4
1T65,A,Receptor,4
4MG9,A,Receptor,4
6G05,A,Receptor,4
2I0J,A,Receptor,4
5U43,A,Receptor,4
3M7R,A,Receptor,4
4NIE,A,Receptor,4
3UUA,A,Receptor,4
3W0C,A,Receptor,4
5K3L,A,Receptor,4
5TMR,A,Receptor,4
2AM9,A,Receptor,4
3B0T,A,Receptor,4
4WPF,A,Receptor,4
4MG6,A,Receptor,4
5NU1,A,Receptor,4
3W0J,A,Receptor,4
3W0A,A,Receptor,4
4DM8,A,Receptor,4
1T63,A,Receptor,4
3CS6,A,Receptor,4
3MNP,A,Receptor,4
3CS4,A,Receptor,4
5UFW,A,Receptor,4
4MGA,A,Receptor,4
4L98,A,Receptor,4
4G2I,A,Receptor,4
4Y1A,A,Receptor,4
2HB7,A,Receptor,4
5NTW,A,Receptor,4
3O6F,A,Receptor,4
4MGD,A,Receptor,4
4DM6,A,Receptor,4
5Q0W,A,Receptor,4
6FQK,A,Receptor,4
2Q7J,A,Receptor,4
3KPZ,A,Receptor,4
4OKT,A,Receptor,4
3FUR,A,Receptor,4
2HB8,A,Receptor,4
1Y0S,A,Receptor,4
5U3W,A,Receptor,4
5U3T,A,Receptor,4
5U3S,A,Receptor,4
2Z4J,A,Receptor,4
2ZMI,A,Receptor,4
4MG7,A,Receptor,4
4L17,A,Receptor,4
2OM9,A,Receptor,4
5U3R,A,Receptor,4
5DV6,A,Receptor,4
4JYI,B,Receptor,4
6A22,A,Receptor,4
2OVM,A,Receptor,4
3R29,A,Receptor,4
2YLO,A,Receptor,4
3B1M,A,Receptor,4
3W0G,A,Receptor,4
3LMP,A,Receptor,4
3K23,A,Receptor,4
3W0I,A,Receptor,4
3OGT,A,Receptor,4
3TKC,A,Receptor,4
5TTO,A,Receptor,4
5DSH,A,Receptor,4
5XZH,A,Receptor,4
5U42,A,Receptor,4
4MGB,A,Receptor,4
4R06,A,Receptor,4
3X1I,A,Receptor,4
6FQJ,A,Receptor,4
1TXI,A,Receptor,4
2YLQ,A,Receptor,4
5U46,A,Receptor,4
5DV3,A,Receptor,4
2YLP,A,Receptor,4
2P4Y,A,Receptor,4
3DR1,A,Receptor,4
5DVC,A,Receptor,4
5NTP,A,Receptor,4
6E5A,A,Receptor,4
4JYG,A,Receptor,4
3WMH,A,Receptor,4
3H6T,A,Receptor,4
3VN2,A,Receptor,4
3UQH,A,Receptor,4
5AYG,A,Receptor,4
3E7C,A,Receptor,4
3O6H,A,Receptor,4
3NSP,A,Receptor,4
3OSI,A,Receptor,4
3O6G,A,Receptor,4
5U5L,A,Receptor,4
3OSW,A,Receptor,4
3IMY,A,Receptor,4
4YT1,A,Receptor,4
4R6S,A,Receptor,4
4FAT,A,Receptor,4
3PMX,A,Receptor,4
4U2R,A,Receptor,4
5NS9,A,Receptor,4
3PMV,A,Receptor,4
3O6I,A,Receptor,4
2VV1,A,Receptor,4
2VV4,A,Receptor,4
3NSQ,A,Receptor,4
4Z0I,A,Receptor,4
4A4W,A,Receptor,4
5JEI,A,Receptor,4
6C1I,A,Receptor,4
3PEO,A,Receptor,4
4O3C,A,Receptor,4
6FX0,A,Receptor,4
4N07,A,Receptor,4
5OBG,A,Receptor,4
1XZX,X,Receptor,4
5YCP,A,Receptor,4
5T8J,A,Receptor,4
5V8Q,A,Receptor,4
4JYH,A,Receptor,4
3GWS,X,Receptor,4
3JZC,A,Receptor,4
2GFE,A,Receptor,4
5YCN,A,Receptor,4
2W8F,A,Receptor,4
5T8E,A,Receptor,4
6AN1,A,Receptor,4
4XLD,A,Receptor,4
4OIV,A,Receptor,4
3WFF,A,Receptor,4
3PO9,A,Receptor,4
3BC5,A,Receptor,4
4U21,A,Receptor,4
3L3X,A,Receptor,4
2YHD,A,Receptor,4
2XNT,A,Receptor,4
5Z5S,A,Receptor,4
5F8U,A,Receptor,4
2XNV,A,Receptor,4
1Y0X,X,Receptor,4
6FAZ,A,Receptor,4
3H6U,A,Receptor,4
5OBH,A,Receptor,4
5XGL,A,Receptor,4
2OZ7,A,Receptor,4
2C9T,A,Receptor,4
4OK1,A,Receptor,4
4IY5,A,Receptor,4
4R2U,A,Receptor,4
3BFU,A,Receptor,4
3K22,A,Receptor,4
6ENQ,A,Receptor,4
5OAJ,A,Receptor,4
3H6W,A,Receptor,4
5LXB,A,Receptor,4
5OAN,A,Receptor,4
3TKD,A,Receptor,4
5O9A,A,Receptor,4
5OAD,A,Receptor,4
4U4X,A,Receptor,4
3AN3,A,Receptor,4
3AN4,A,Receptor,4
2Y7Y,A,Receptor,4
3O2A,A,Receptor,4
5CO5,A,Receptor,4
2J4A,A,Receptor,4
3H6V,A,Receptor,4
5EJV,A,Receptor,4
5OA0,A,Receptor,4
2YME,A,Receptor,4
5DV8,A,Receptor,4
5O8T,A,Receptor,4
4P6W,A,Receptor,4
3VHW,A,Receptor,4
4O3A,A,Receptor,4
2VST,A,Receptor,4
4U22,A,Receptor,4
3L3Z,A,Receptor,4
2XYT,A,Receptor,4
3O29,A,Receptor,4
3P8X,A,Receptor,4
3BQD,A,Receptor,4
4BFQ,A,Receptor,4
3GWX,A,Receptor,4
2VT4,A,Receptor,4
2XZ6,A,Receptor,4
5AIN,A,Receptor,4
2W8G,A,Receptor,4
2XYS,A,Receptor,4
3VSP,A,Receptor,4
2Y57,A,Receptor,4
4U1O,A,Receptor,4
5O87,A,Receptor,4
3WWR,A,Receptor,4
4IY6,A,Receptor,4
5OAL,A,Receptor,4
2XNU,A,Receptor,4
4ITF,A,Receptor,4
4U1Z,A,Receptor,4
5Z6S,A,Receptor,4
3B0R,A,Receptor,4
4ITE,A,Receptor,4
4S14,A,Receptor,4
2BYS,A,Receptor,4
2XZ5,A,Receptor,4
3CLD,A,Receptor,4
3A78,A,Receptor,4
5Q13,A,Receptor,4
3A2J,A,Receptor,4
3ADS,A,Receptor,4
2Y58,A,Receptor,4
4AFT,A,Receptor,4
3V9T,A,Receptor,4
5SYO,A,Receptor,4
5DWL,A,Receptor,4
3TY0,A,Receptor,4
5GT4,A,Receptor,4
4ZJS,A,Receptor,4
2UZ6,A,Receptor,4
4PRG,A,Receptor,4
4BQT,A,Receptor,4
5NIH,A,Receptor,4
5OEW,A,Receptor,4
3B0Q,A,Receptor,4
3VSO,A,Receptor,4
5NG9,A,Receptor,4
4FRR,A,Receptor,4
3AUQ,A,Receptor,4
2BR7,A,Receptor,4
3ADT,A,Receptor,4
3A40,X,Receptor,4
3AUR,A,Receptor,4
2ZK0,A,Receptor,4
3AX8,A,Receptor,4
2WNJ,A,Receptor,4
3X36,A,Receptor,4
2WN9,A,Receptor,4
2ZVT,A,Receptor,4
4XK9,A,Receptor,4
3A2I,A,Receptor,4
5YSY,A,Receptor,4
4IGT,A,Receptor,4
3X31,A,Receptor,4
3ADW,A,Receptor,4
3PBA,A,Receptor,4
3ADV,A,Receptor,4
2BR8,A,Receptor,4
4EZ1,A,Receptor,4
3ADU,A,Receptor,4
3TZA,A,Receptor,4
3VJH,A,Receptor,4
3VJI,A,Receptor,4
2VV0,A,Receptor,4
3A3Z,X,Receptor,4
6D3E,A,Receptor,4
2XKW,A,Receptor,4
5YT2,A,Receptor,4
2ANJ,A,Receptor,4
2R4S,A,Receptor,4
5KZU,A,Receptor,4
2R4R,A,Receptor,4
1ZEO,A,Receptor,4
1ZGY,A,Receptor,4
2Y54,A,Receptor,4
3KJ6,A,Receptor,4
3C84,A,Receptor,4
3VHU,A,Receptor,4
4E4K,A,Receptor,4
5TSF,A,Receptor,4
3KDT,A,Receptor,4
3CS8,A,Receptor,4
4E4Q,A,Receptor,4
3C79,A,Receptor,4
4A4V,A,Receptor,4
2ZK3,A,Receptor,4
3KDU,A,Receptor,4
2QMV,A,Receptor,4
2ZNO,A,Receptor,4
3CDS,A,Receptor,4
2Y56,A,Receptor,4
1XJ7,A,Receptor,4
5BW2,A,Receptor,4
2A3I,A,Receptor,4
2YMD,A,Receptor,4
3ADX,A,Receptor,4
2I4P,A,Receptor,4
3B3K,A,Receptor,4
2AA2,A,Receptor,4
2ZK1,A,Receptor,4
4WV9,A,Receptor,4
2I4J,A,Receptor,4
2AA7,A,Receptor,4
3CDP,A,Receptor,4
5JME,A,Receptor,4
1WM0,X,Receptor,4
2ZK4,A,Receptor,4
3D6D,A,Receptor,4
2ZK6,A,Receptor,4
3TKM,A,Receptor,4
4O8F,A,Receptor,4
2I4Z,A,Receptor,4
2ZK5,A,Receptor,4
3HOD,A,Receptor,4
4ZK4,A,Receptor,4
3HO0,A,Receptor,4
3R8I,A,Receptor,4
6C5T,A,Receptor,4
4JL4,A,Receptor,4
4JAZ,A,Receptor,4
3SP6,A,Receptor,4
2ZK2,A,Receptor,4
2YFE,A,Receptor,4
2WZY,A,Receptor,4
5KE4,A,Receptor,4
3HZF,A,Receptor,4
2WNC,A,Receptor,4
5LWP,A,Receptor,4
2BYR,A,Receptor,4
4DBM,A,Receptor,4
3PMZ,A,Receptor,4
2BYQ,A,Receptor,4
2PGZ,A,Receptor,4
3SH1,A,Receptor,4
5TVH,A,Receptor,4
2WNL,A,Receptor,4
2BYP,A,Receptor,4
5BRX,A,Receptor,4
2PH9,A,Receptor,4
4GPO,A,Receptor,4
5TVC,A,Receptor,4
4GBR,A,Receptor,4
5A8E,A,Receptor,4
3T4M,A,Receptor,4
4BVN,A,Receptor,4
2F54,A,Receptor,4
2F53,A,Receptor,4
4EUP,A,Receptor,4
3SIO,A,Receptor,4
3P0G,A,Receptor,4
4AMI,A,Receptor,4
3UTT,A,Receptor,4
2VLK,A,Receptor,4
2UWE,A,Receptor,4
2J8U,A,Receptor,4
2Y03,A,Receptor,4
2Y02,A,Receptor,4
2Y01,A,Receptor,4
2VLJ,A,Receptor,4
2Y00,A,Receptor,4
3QFJ,A,Receptor,4
3D39,A,Receptor,4
6FZY,A,Receptor,4
4L3E,A,Receptor,4
5C07,A,Receptor,4
2Y04,A,Receptor,4
2JCC,A,Receptor,4
6C5Q,A,Receptor,4
5C08,A,Receptor,4
2BYN,A,Receptor,4
3H9S,A,Receptor,4
5EU6,A,Receptor,4
2XN9,A,Receptor,4
4N5G,A,Receptor,4
4XHE,A,Receptor,4
5GYM,A,Receptor,4
3D3V,A,Receptor,4
6FZG,A,Receptor,4
4MNQ,A,Receptor,4
3GJF,A,Receptor,4
4JFQ,A,Receptor,4
2YCX,A,Receptor,4
2X00,A,Receptor,4
3GUA,A,Receptor,4
5C0C,A,Receptor,4
2BNQ,A,Receptor,4
3UTS,A,Receptor,4
5MEN,A,Receptor,4
5C0B,A,Receptor,4
2GJ6,A,Receptor,4
4JFD,A,Receptor,4
3HAE,A,Receptor,4
5C0A,A,Receptor,4
6EWA,A,Receptor,4
6EWC,A,Receptor,4
5NMG,A,Receptor,4
4JFE,A,Receptor,4
5HYJ,A,Receptor,4
3IXA,A,Receptor,4
5JZI,A,Receptor,4
3ZPQ,A,Receptor,4
2BNR,A,Receptor,4
5C09,A,Receptor,4
4LNX,A,Receptor,4
2VLR,A,Receptor,4
4LNW,A,Receptor,4
5EU3,A,Receptor,4
3JZB,A,Receptor,4
2H79,A,Receptor,4
5B5B,A,Receptor,4
4I4W,A,Receptor,4
5NME,A,Receptor,4
3ILZ,A,Receptor,4
3ZPR,A,Receptor,4
2GIT,A,Receptor,4
6EWO,A,Receptor,4
3GSO,A,Receptor,4
4N8R,A,Receptor,4
2P5E,A,Receptor,4
4AMJ,A,Receptor,4
2VLL,A,Receptor,4
5C0D,A,Receptor,4
3H7B,A,Receptor,4
4NO0,A,Receptor,4
5NMF,A,Receptor,4
3KLA,A,Receptor,4
4GKN,A,Receptor,4
3V5H,A,Receptor,4
3V5D,A,Receptor,4
5W1W,A,Receptor,4
5C0E,A,Receptor,4
3V5K,A,Receptor,4
4JFO,A,Receptor,4
4JFP,A,Receptor,4
2P5W,A,Receptor,4
2YCZ,A,Receptor,4
5C0J,A,Receptor,4
5EU5,A,Receptor,4
3GSQ,A,Receptor,4
4GKS,A,Receptor,4
5C0F,A,Receptor,4
3GSX,A,Receptor,4
3FQW,A,Receptor,4
3H9H,A,Receptor,4
2C7U,A,Receptor,4
3GSU,A,Receptor,4
3VT3,A,Receptor,4
3GSV,A,Receptor,4
3GSR,A,Receptor,4
5C0I,A,Receptor,4
3GSW,A,Receptor,4
5C0G,A,Receptor,4
5EU4,A,Receptor,4
3FQX,A,Receptor,4
2PYE,A,Receptor,4
5UAN,B,Receptor,4
5N1Y,A,Receptor,4
2YCY,A,Receptor,4
4C56,A,Receptor,4
2AB2,A,Receptor,4
3FAL,A,Receptor,4
4JFF,A,Receptor,4
5N6B,A,Receptor,4
5SWQ,A,Receptor,4
2YCW,A,Receptor,4
3A9E,A,Receptor,4
5TBP,A,Receptor,4
5ZQU,A,Receptor,4
2AA5,A,Receptor,4
2AA6,A,Receptor,4
5GIE,A,Receptor,4
2AAX,A,Receptor,4
5X7D,A,Receptor,4
3D4S,A,Receptor,4
3NY9,A,Receptor,4
3NYA,A,Receptor,4
3NY8,A,Receptor,4
4MDD,A,Receptor,4
3H52,A,Receptor,4
3PDS,A,Receptor,4
4QKX,A,Receptor,4
2RH1,A,Receptor,4
5D6L,A,Receptor,4
4LDE,A,Receptor,4
5D5A,A,Receptor,4
4LDO,A,Receptor,4
5D5B,A,Receptor,4
4LDL,A,Receptor,4
5JQH,A,Receptor,4
4LSJ,A,Receptor,4
