protein,chain,group,group1
1BZH,A,alpha_beta,2
1QB7,A,alpha_beta,2
2OYR,A,alpha_beta,2
1B0U,A,alpha_beta,2
2FYP,A,alpha_beta,2
4GOT,A,alpha_beta,2
4FLF,A,alpha_beta,2
2FU8,A,alpha_beta,2
2FU9,A,alpha_beta,2
4A6X,A,alpha_beta,2
3F67,A,alpha_beta,2
3Q81,A,alpha_beta,2
3L7N,A,alpha_beta,2
2C7I,A,alpha_beta,2
1A9T,A,alpha_beta,2
2JC4,A,alpha_beta,2
2PLC,A,alpha_beta,2
3PZ0,A,alpha_beta,2
3G00,A,alpha_beta,2
4FEK,A,alpha_beta,2
2PCL,A,alpha_beta,2
4GN1,A,alpha_beta,2
3B4T,A,alpha_beta,2
1PR5,A,alpha_beta,2
2R2D,A,alpha_beta,2
1R6M,A,alpha_beta,2
3TAV,A,alpha_beta,2
2A7M,A,alpha_beta,2
3DHB,A,alpha_beta,2
3DHC,A,alpha_beta,2
2EBN,A,alpha_beta,2
2QHS,A,alpha_beta,2
2QHT,A,alpha_beta,2
2QHU,A,alpha_beta,2
2QHV,A,alpha_beta,2
1K3F,A,alpha_beta,2
3MR1,A,alpha_beta,2
2X8X,X,alpha_beta,2
3A27,A,alpha_beta,2
3JXG,A,alpha_beta,2
3W6I,A,alpha_beta,2
3GPM,A,alpha_beta,2
4E4A,A,alpha_beta,2
1WZC,A,alpha_beta,2
2X30,A,alpha_beta,2
1YBM,A,alpha_beta,2
2HCH,A,alpha_beta,2
2P7H,A,alpha_beta,2
3GYQ,A,alpha_beta,2
1NRF,A,alpha_beta,2
1U2O,A,alpha_beta,2
1DT3,A,alpha_beta,2
1YTS,A,alpha_beta,2
2SCU,A,alpha_beta,2
4INU,A,alpha_beta,2
1XI2,A,alpha_beta,2
3OWH,A,alpha_beta,2
3UXE,A,alpha_beta,2
4FZG,A,alpha_beta,2
2ZIE,A,alpha_beta,2
3OSX,A,alpha_beta,2
3PGV,A,alpha_beta,2
1EVF,A,alpha_beta,2
1JI0,A,alpha_beta,2
1QQQ,A,alpha_beta,2
1A9S,A,alpha_beta,2
1B8O,A,alpha_beta,2
3OIS,A,alpha_beta,2
3FZI,A,alpha_beta,2
1OYR,A,alpha_beta,2
1XVA,A,alpha_beta,2
2YZL,A,alpha_beta,2
2J86,A,alpha_beta,2
2ZGI,A,alpha_beta,2
2J82,A,alpha_beta,2
2GG5,A,alpha_beta,2
2GG8,A,alpha_beta,2
2P99,A,alpha_beta,2
2Q94,A,alpha_beta,2
1FGX,A,alpha_beta,2
3NR2,A,alpha_beta,2
2IK1,A,alpha_beta,2
3JXH,C,alpha_beta,2
3Q31,A,alpha_beta,2
2NN1,A,alpha_beta,2
2NN7,A,alpha_beta,2
3LXE,A,alpha_beta,2
3BL0,A,alpha_beta,2
1ALQ,A,alpha_beta,2
1TBW,A,alpha_beta,2
2PVU,A,alpha_beta,2
3BXP,A,alpha_beta,2
2IWB,A,alpha_beta,2
2PZ0,A,alpha_beta,2
1QY8,A,alpha_beta,2
4GI5,A,alpha_beta,2
1EIN,A,alpha_beta,2
2OOQ,A,alpha_beta,2
3UN4,A,alpha_beta,2
4INR,A,alpha_beta,2
1SG0,A,alpha_beta,2
2QX8,A,alpha_beta,2
1MT0,A,alpha_beta,2
3E1V,A,alpha_beta,2
1IMA,A,alpha_beta,2
1IMB,A,alpha_beta,2
1IMC,A,alpha_beta,2
1IMD,A,alpha_beta,2
1IME,A,alpha_beta,2
2ART,A,alpha_beta,2
3N26,A,alpha_beta,2
2ZIG,A,alpha_beta,2
2GIV,A,alpha_beta,2
2VZZ,A,alpha_beta,2
1AKO,A,alpha_beta,2
1G0H,A,alpha_beta,2
2ZVC,A,alpha_beta,2
4B5I,A,alpha_beta,2
1LBY,A,alpha_beta,2
3TMS,A,alpha_beta,2
3DHA,A,alpha_beta,2
1EZI,A,alpha_beta,2
1GQW,A,alpha_beta,2
1ITO,A,alpha_beta,2
1OS7,A,alpha_beta,2
2EVC,A,alpha_beta,2
2EVO,A,alpha_beta,2
2GG3,A,alpha_beta,2
2Q92,A,alpha_beta,2
2Q93,A,alpha_beta,2
3D27,A,alpha_beta,2
1J3J,A,alpha_beta,2
2XU1,A,alpha_beta,2
1P42,A,alpha_beta,2
2O3Z,A,alpha_beta,2
3ZTL,A,alpha_beta,2
1T6L,A,alpha_beta,2
3LX2,A,alpha_beta,2
1GZ0,A,alpha_beta,2
1C83,A,alpha_beta,2
1TC0,A,alpha_beta,2
2CMO,A,alpha_beta,2
2HG1,A,alpha_beta,2
1U02,A,alpha_beta,2
2Q2A,A,alpha_beta,2
2WGW,A,alpha_beta,2
3NO3,A,alpha_beta,2
4EQ9,A,alpha_beta,2
1H7G,A,alpha_beta,2
1L5X,A,alpha_beta,2
2PS1,A,alpha_beta,2
2QX4,A,alpha_beta,2
4DYH,A,alpha_beta,2
4FGJ,A,alpha_beta,2
4FGK,A,alpha_beta,2
4FGL,A,alpha_beta,2
4GWL,A,alpha_beta,2
1XCJ,A,alpha_beta,2
4AO7,A,alpha_beta,2
2C8M,A,alpha_beta,2
1Y7P,A,alpha_beta,2
3NHJ,A,alpha_beta,2
4F1R,A,alpha_beta,2
1H70,A,alpha_beta,2
1N7J,A,alpha_beta,2
3G0R,A,alpha_beta,2
1EV5,A,alpha_beta,2
4B5J,A,alpha_beta,2
2YJ6,A,alpha_beta,2
1KZJ,A,alpha_beta,2
2FHX,A,alpha_beta,2
1TKG,A,alpha_beta,2
2BBQ,A,alpha_beta,2
2TSC,A,alpha_beta,2
3MB5,A,alpha_beta,2
4HUJ,A,alpha_beta,2
2WQT,A,alpha_beta,2
1VH3,A,alpha_beta,2
1I9G,A,alpha_beta,2
2JFS,A,alpha_beta,2
2GGB,A,alpha_beta,2
2GTX,A,alpha_beta,2
2GU5,A,alpha_beta,2
2P98,A,alpha_beta,2
2Q95,A,alpha_beta,2
3RZP,A,alpha_beta,2
3SOZ,A,alpha_beta,2
2JKZ,A,alpha_beta,2
1S9C,A,alpha_beta,2
1YHC,A,alpha_beta,2
2GO3,A,alpha_beta,2
3P2F,A,alpha_beta,2
1U76,A,alpha_beta,2
2OD8,A,alpha_beta,2
1RL0,A,alpha_beta,2
3RT8,A,alpha_beta,2
1JAX,A,alpha_beta,2
3BJR,A,alpha_beta,2
1T95,A,alpha_beta,2
3G8A,A,alpha_beta,2
1YAS,A,alpha_beta,2
4YAS,A,alpha_beta,2
7YAS,A,alpha_beta,2
2IXE,A,alpha_beta,2
1H7F,A,alpha_beta,2
3KRD,1,alpha_beta,2
3TQW,A,alpha_beta,2
3OAM,A,alpha_beta,2
3TE7,A,alpha_beta,2
3TEM,A,alpha_beta,2
2IWD,A,alpha_beta,2
3E3F,A,alpha_beta,2
4FZC,A,alpha_beta,2
3BPB,A,alpha_beta,2
1EV8,A,alpha_beta,2
3HR4,A,alpha_beta,2
3ORH,A,alpha_beta,2
1A9Q,A,alpha_beta,2
2ZIF,A,alpha_beta,2
3G2D,A,alpha_beta,2
1L2T,A,alpha_beta,2
3B5B,A,alpha_beta,2
2B49,A,alpha_beta,2
2BJH,A,alpha_beta,2
2YVT,A,alpha_beta,2
2ZVB,A,alpha_beta,2
1PR1,A,alpha_beta,2
1TJE,A,alpha_beta,2
1TKE,A,alpha_beta,2
1TKY,A,alpha_beta,2
2Z02,A,alpha_beta,2
3KI8,A,alpha_beta,2
2BB7,A,alpha_beta,2
2EVM,A,alpha_beta,2
2GG0,A,alpha_beta,2
2GG7,A,alpha_beta,2
2GG9,A,alpha_beta,2
1Z0G,A,alpha_beta,2
2A8Q,A,alpha_beta,2
1QVJ,A,alpha_beta,2
3P76,A,alpha_beta,2
2XMH,A,alpha_beta,2
1VCY,A,alpha_beta,2
3IAI,A,alpha_beta,2
3P91,A,alpha_beta,2
2ZVK,A,alpha_beta,2
1DBQ,A,alpha_beta,2
2FUC,A,alpha_beta,2
3U93,A,alpha_beta,2
4H5F,A,alpha_beta,2
3ED3,A,alpha_beta,2
3M3F,A,alpha_beta,2
1BZA,A,alpha_beta,2
1K55,A,alpha_beta,2
3KTZ,A,alpha_beta,2
3KU0,A,alpha_beta,2
3IJX,B,alpha_beta,2
3VX3,A,alpha_beta,2
1JJ7,A,alpha_beta,2
2IXF,A,alpha_beta,2
1M68,A,alpha_beta,2
3NHU,A,alpha_beta,2
1HDC,A,alpha_beta,2
1IMF,A,alpha_beta,2
1JLR,A,alpha_beta,2
2HSD,A,alpha_beta,2
3D5H,A,alpha_beta,2
3VQZ,A,alpha_beta,2
1YL6,A,alpha_beta,2
1JT1,A,alpha_beta,2
1K07,A,alpha_beta,2
1L9Y,A,alpha_beta,2
2ARU,A,alpha_beta,2
2H3G,X,alpha_beta,2
1TK1,A,alpha_beta,2
4TGL,A,alpha_beta,2
1EVG,A,alpha_beta,2
2G8X,A,alpha_beta,2
1FFL,A,alpha_beta,2
4B5F,A,alpha_beta,2
1EYR,A,alpha_beta,2
1J31,A,alpha_beta,2
1OTJ,A,alpha_beta,2
1WW1,A,alpha_beta,2
1XNZ,A,alpha_beta,2
2GG2,A,alpha_beta,2
2GU4,A,alpha_beta,2
2GU6,A,alpha_beta,2
2GU7,A,alpha_beta,2
2P9A,A,alpha_beta,2
2Q96,A,alpha_beta,2
2RCI,A,alpha_beta,2
3KVH,A,alpha_beta,2
3P2H,A,alpha_beta,2
2IO4,A,alpha_beta,2
3P87,A,alpha_beta,2
1RXM,A,alpha_beta,2
1YYP,A,alpha_beta,2
2B0Q,A,alpha_beta,2
3DP4,A,alpha_beta,2
4G8M,A,alpha_beta,2
1MM6,A,alpha_beta,2
3LL9,A,alpha_beta,2
3ORF,A,alpha_beta,2
1BZJ,A,alpha_beta,2
3QNB,A,alpha_beta,2
1FOF,A,alpha_beta,2
1PB0,A,alpha_beta,2
2WGV,A,alpha_beta,2
3CS3,A,alpha_beta,2
1K56,A,alpha_beta,2
2HPB,A,alpha_beta,2
1H7E,A,alpha_beta,2
1H7H,A,alpha_beta,2
2OZU,A,alpha_beta,2
3GAM,A,alpha_beta,2
3OX2,A,alpha_beta,2
4GVO,A,alpha_beta,2
3E1W,A,alpha_beta,2
1XA1,A,alpha_beta,2
2ESA,A,alpha_beta,2
3KSR,A,alpha_beta,2
3Q7V,A,alpha_beta,2
3VPE,A,alpha_beta,2
1XTP,A,alpha_beta,2
3M7S,A,alpha_beta,2
1WSC,A,alpha_beta,2
1A9R,A,alpha_beta,2
3TIF,A,alpha_beta,2
1YL5,A,alpha_beta,2
2A9W,A,alpha_beta,2
2JAI,A,alpha_beta,2
1F4G,A,alpha_beta,2
3G2C,A,alpha_beta,2
3G3Y,A,alpha_beta,2
3PF8,A,alpha_beta,2
1F89,A,alpha_beta,2
1XI6,A,alpha_beta,2
3DD6,A,alpha_beta,2
3H11,A,alpha_beta,2
1UDN,A,alpha_beta,2
1UDO,A,alpha_beta,2
1O0X,A,alpha_beta,2
1Z0C,A,alpha_beta,2
3DMP,A,alpha_beta,2
3V6L,A,alpha_beta,2
1O5O,A,alpha_beta,2
2A8S,A,alpha_beta,2
3BP1,A,alpha_beta,2
1J3I,A,alpha_beta,2
1VGZ,A,alpha_beta,2
1I6A,A,alpha_beta,2
1NX4,A,alpha_beta,2
3TBL,A,alpha_beta,2
1ISQ,A,alpha_beta,2
3FAT,A,alpha_beta,2
4F2Q,A,alpha_beta,2
2IFA,A,alpha_beta,2
3U94,A,alpha_beta,2
1IL5,A,alpha_beta,2
1QFE,A,alpha_beta,2
2AMY,A,alpha_beta,2
2IXG,A,alpha_beta,2
3G88,A,alpha_beta,2
3G89,A,alpha_beta,2
1VIC,A,alpha_beta,2
1YV9,A,alpha_beta,2
3KFM,A,alpha_beta,2
3ZSF,A,alpha_beta,2
1K54,A,alpha_beta,2
1TIB,A,alpha_beta,2
2DFA,A,alpha_beta,2
1GT6,A,alpha_beta,2
1ZX1,A,alpha_beta,2
2QX9,A,alpha_beta,2
2WKI,A,alpha_beta,2
2Y0M,A,alpha_beta,2
3FW1,A,alpha_beta,2
3NHR,A,alpha_beta,2
3NHW,A,alpha_beta,2
4GHW,A,alpha_beta,2
4GI1,A,alpha_beta,2
2GMN,A,alpha_beta,2
3ND1,A,alpha_beta,2
1XKZ,A,alpha_beta,2
2D3W,A,alpha_beta,2
3A45,A,alpha_beta,2
1FWM,A,alpha_beta,2
1Y1M,A,alpha_beta,2
2JC5,A,alpha_beta,2
1NAR,A,alpha_beta,2
3CLU,C,alpha_beta,2
1SBN,E,alpha_beta,2
1SIB,E,alpha_beta,2
1SJ9,A,alpha_beta,2
2JFR,A,alpha_beta,2
2V06,A,alpha_beta,2
4G9O,A,alpha_beta,2
1XDY,A,alpha_beta,2
2GK3,A,alpha_beta,2
3BPM,A,alpha_beta,2
1YVM,A,alpha_beta,2
1EF7,A,alpha_beta,2
3BGH,A,alpha_beta,2
1RXZ,A,alpha_beta,2
1J9W,A,alpha_beta,2
3W6H,A,alpha_beta,2
1U7B,A,alpha_beta,2
3ISG,A,alpha_beta,2
4F2O,A,alpha_beta,2
1E0J,A,alpha_beta,2
2HK7,A,alpha_beta,2
2J0E,A,alpha_beta,2
3DLN,A,alpha_beta,2
3I4T,A,alpha_beta,2
2P7I,A,alpha_beta,2
1ZCC,A,alpha_beta,2
3CU2,A,alpha_beta,2
2NPN,A,alpha_beta,2
2CZI,A,alpha_beta,2
2H5Y,A,alpha_beta,2
3GZG,A,alpha_beta,2
2QWX,A,alpha_beta,2
3G5M,A,alpha_beta,2
3OX3,A,alpha_beta,2
2RL3,A,alpha_beta,2
2Q42,A,alpha_beta,2
2W7T,A,alpha_beta,2
1SCZ,A,alpha_beta,2
1UC9,A,alpha_beta,2
3UUF,A,alpha_beta,2
3KGB,A,alpha_beta,2
1P9L,A,alpha_beta,2
3A46,A,alpha_beta,2
1JTQ,A,alpha_beta,2
1MOM,A,alpha_beta,2
1HI9,A,alpha_beta,2
1YQU,A,alpha_beta,2
4D8V,A,alpha_beta,2
2JFT,A,alpha_beta,2
1O54,A,alpha_beta,2
2YWV,A,alpha_beta,2
1Z0B,A,alpha_beta,2
1Z0W,A,alpha_beta,2
2A8T,A,alpha_beta,2
4GHM,A,alpha_beta,2
1K6D,A,alpha_beta,2
1YH8,A,alpha_beta,2
2XU3,A,alpha_beta,2
3CDK,A,alpha_beta,2
1KLK,A,alpha_beta,2
2IX2,A,alpha_beta,2
3LX1,A,alpha_beta,2
1U2T,A,alpha_beta,2
2I54,A,alpha_beta,2
2JCJ,A,alpha_beta,2
3BBL,A,alpha_beta,2
3KU1,A,alpha_beta,2
3TDJ,A,alpha_beta,2
1FTO,A,alpha_beta,2
3E7F,A,alpha_beta,2
3FPA,A,alpha_beta,2
3FV2,A,alpha_beta,2
1J1M,A,alpha_beta,2
1K4F,A,alpha_beta,2
3N5U,A,alpha_beta,2
1LP8,A,alpha_beta,2
1PV1,A,alpha_beta,2
3FGN,A,alpha_beta,2
3QNC,A,alpha_beta,2
2IWC,A,alpha_beta,2
4H5G,A,alpha_beta,2
1RFG,E,alpha_beta,2
1M65,A,alpha_beta,2
2HP6,A,alpha_beta,2
1DU4,A,alpha_beta,2
1NNW,A,alpha_beta,2
3NFR,A,alpha_beta,2
2BBO,A,alpha_beta,2
1O1Z,A,alpha_beta,2
2B8E,A,alpha_beta,2
2EX4,A,alpha_beta,2
3Q82,A,alpha_beta,2
2HF2,A,alpha_beta,2
3IEH,A,alpha_beta,2
3VK7,A,alpha_beta,2
1UWC,A,alpha_beta,2
2QVP,A,alpha_beta,2
3VK8,A,alpha_beta,2
3B8B,A,alpha_beta,2
2A5T,A,alpha_beta,2
3BFI,A,alpha_beta,2
4DAN,A,alpha_beta,2
1UDQ,A,alpha_beta,2
2CM1,A,alpha_beta,2
1DIH,A,alpha_beta,2
1UDS,A,alpha_beta,2
2GQR,A,alpha_beta,2
2PW9,A,alpha_beta,2
1I69,A,alpha_beta,2
1MAT,A,alpha_beta,2
2MAT,A,alpha_beta,2
3MAT,A,alpha_beta,2
4MAT,A,alpha_beta,2
2XU5,A,alpha_beta,2
2YJ8,A,alpha_beta,2
2YJ9,A,alpha_beta,2
2XME,A,alpha_beta,2
1M38,A,alpha_beta,2
1Z93,A,alpha_beta,2
1UD9,A,alpha_beta,2
1RWZ,A,alpha_beta,2
2ZVL,A,alpha_beta,2
1VYJ,A,alpha_beta,2
3RR6,A,alpha_beta,2
2JCL,A,alpha_beta,2
2VXL,A,alpha_beta,2
3TQS,A,alpha_beta,2
3FVO,A,alpha_beta,2
1OOE,A,alpha_beta,2
2WBM,A,alpha_beta,2
3MVG,A,alpha_beta,2
1P9Q,C,alpha_beta,2
3ILT,B,alpha_beta,2
3OEL,A,alpha_beta,2
2FVZ,A,alpha_beta,2
2QMY,A,alpha_beta,2
3NHK,A,alpha_beta,2
1NMO,A,alpha_beta,2
2X2W,A,alpha_beta,2
2CZH,A,alpha_beta,2
3UXH,A,alpha_beta,2
1UZA,A,alpha_beta,2
3TGL,A,alpha_beta,2
4AO8,A,alpha_beta,2
3BHL,A,alpha_beta,2
1YL7,A,alpha_beta,2
2YJ5,A,alpha_beta,2
2HL6,A,alpha_beta,2
2CG8,A,alpha_beta,2
2CI1,A,alpha_beta,2
3CLS,C,alpha_beta,2
1D2H,A,alpha_beta,2
2AC7,A,alpha_beta,2
3V17,A,alpha_beta,2
4D98,A,alpha_beta,2
4DA8,A,alpha_beta,2
4DAE,A,alpha_beta,2
4DAR,A,alpha_beta,2
2GEM,A,alpha_beta,2
2Q04,A,alpha_beta,2
3H13,A,alpha_beta,2
1XDQ,A,alpha_beta,2
2PX7,A,alpha_beta,2
1C21,A,alpha_beta,2
2FSY,A,alpha_beta,2
3S19,A,alpha_beta,2
1VGW,A,alpha_beta,2
3LHD,A,alpha_beta,2
2YJB,A,alpha_beta,2
2IK0,A,alpha_beta,2
1KW6,B,alpha_beta,2
1KW8,B,alpha_beta,2
2IJX,A,alpha_beta,2
3JXF,A,alpha_beta,2
3QVQ,A,alpha_beta,2
1GIK,A,alpha_beta,2
2JCO,A,alpha_beta,2
3F9R,A,alpha_beta,2
3G3H,A,alpha_beta,2
3G3I,A,alpha_beta,2
3G3K,A,alpha_beta,2
1IPA,A,alpha_beta,2
1YS9,A,alpha_beta,2
4AC1,X,alpha_beta,2
1C86,A,alpha_beta,2
1TJ4,A,alpha_beta,2
2B1Q,A,alpha_beta,2
3BWX,A,alpha_beta,2
3IUS,A,alpha_beta,2
3LR1,A,alpha_beta,2
3LSW,A,alpha_beta,2
3LSX,A,alpha_beta,2
4F29,A,alpha_beta,2
1CR2,A,alpha_beta,2
2X02,A,alpha_beta,2
3CH0,A,alpha_beta,2
1XMJ,A,alpha_beta,2
2QMZ,A,alpha_beta,2
3O73,A,alpha_beta,2
1K4E,A,alpha_beta,2
3ZS4,A,alpha_beta,2
1XS5,A,alpha_beta,2
3Q7Z,A,alpha_beta,2
1UC8,A,alpha_beta,2
2QY6,A,alpha_beta,2
3BHR,A,alpha_beta,2
3HU7,A,alpha_beta,2
1F4C,A,alpha_beta,2
2VET,A,alpha_beta,2
3CLR,C,alpha_beta,2
1HDR,A,alpha_beta,2
2AMH,A,alpha_beta,2
4DA6,A,alpha_beta,2
1Z34,A,alpha_beta,2
1Z36,A,alpha_beta,2
1Z39,A,alpha_beta,2
3MMS,A,alpha_beta,2
1JDZ,A,alpha_beta,2
3KLC,A,alpha_beta,2
1TXO,A,alpha_beta,2
3RJ4,A,alpha_beta,2
3UXV,A,alpha_beta,2
1C27,A,alpha_beta,2
2YJ2,A,alpha_beta,2
3P3C,A,alpha_beta,2
2XU4,A,alpha_beta,2
4EJF,A,alpha_beta,2
1T70,A,alpha_beta,2
3U9B,A,alpha_beta,2
1EIL,A,alpha_beta,2
1EIQ,A,alpha_beta,2
1HQ0,A,alpha_beta,2
1HZG,A,alpha_beta,2
1LY4,A,alpha_beta,2
3QVB,A,alpha_beta,2
1W17,A,alpha_beta,2
2E8Q,A,alpha_beta,2
3EB9,A,alpha_beta,2
3G3F,A,alpha_beta,2
3G3G,A,alpha_beta,2
3G3J,A,alpha_beta,2
3U6U,A,alpha_beta,2
2R2X,A,alpha_beta,2
1S2O,A,alpha_beta,2
1TJ5,A,alpha_beta,2
2D2V,A,alpha_beta,2
2X01,A,alpha_beta,2
3G8B,A,alpha_beta,2
3HV1,A,alpha_beta,2
3M3K,A,alpha_beta,2
2PQ0,A,alpha_beta,2
2QYH,A,alpha_beta,2
3FMI,A,alpha_beta,2
1YZ3,A,alpha_beta,2
3GXA,A,alpha_beta,2
1ES2,A,alpha_beta,2
1ES5,A,alpha_beta,2
4GRY,A,alpha_beta,2
1DT5,A,alpha_beta,2
2GZR,A,alpha_beta,2
3NHL,A,alpha_beta,2
3NHY,A,alpha_beta,2
3OX1,A,alpha_beta,2
2YLN,A,alpha_beta,2
4I62,A,alpha_beta,2
2GJU,A,alpha_beta,2
4F3Y,A,alpha_beta,2
1TA3,A,alpha_beta,2
2GDJ,A,alpha_beta,2
3DEL,B,alpha_beta,2
3AJ3,A,alpha_beta,2
1JTU,A,alpha_beta,2
2VF0,A,alpha_beta,2
3CWO,X,alpha_beta,2
1O97,C,alpha_beta,2
3UAV,A,alpha_beta,2
4D8X,A,alpha_beta,2
4DA0,A,alpha_beta,2
4DA7,A,alpha_beta,2
4DAB,A,alpha_beta,2
1JDS,A,alpha_beta,2
2GQS,A,alpha_beta,2
1IAJ,A,alpha_beta,2
1DEU,A,alpha_beta,2
1C22,A,alpha_beta,2
2I9D,A,alpha_beta,2
1DJ0,A,alpha_beta,2
3UVJ,A,alpha_beta,2
1EIR,A,alpha_beta,2
1KWB,B,alpha_beta,2
2NYQ,A,alpha_beta,2
3Q2J,A,alpha_beta,2
1YMQ,A,alpha_beta,2
2RBK,A,alpha_beta,2
3MRY,A,alpha_beta,2
3NJS,A,alpha_beta,2
4F9N,A,alpha_beta,2
4FXA,A,alpha_beta,2
4I47,A,alpha_beta,2
1BRO,A,alpha_beta,2
1EWZ,A,alpha_beta,2
3PX9,X,alpha_beta,2
4HUO,X,alpha_beta,2
1U2S,A,alpha_beta,2
2B1R,A,alpha_beta,2
2BBT,A,alpha_beta,2
3FMF,A,alpha_beta,2
1LPD,A,alpha_beta,2
1QCJ,A,alpha_beta,2
1WVI,A,alpha_beta,2
1CR0,A,alpha_beta,2
3S2V,A,alpha_beta,2
1DTE,A,alpha_beta,2
1ES3,A,alpha_beta,2
3AXF,A,alpha_beta,2
2P0L,A,alpha_beta,2
2HC1,A,alpha_beta,2
3R4C,A,alpha_beta,2
3OEK,A,alpha_beta,2
1U9Z,A,alpha_beta,2
1OM0,A,alpha_beta,2
1U9Y,A,alpha_beta,2
2P3V,A,alpha_beta,2
1KZI,A,alpha_beta,2
2CI5,A,alpha_beta,2
2FTO,X,alpha_beta,2
2P3N,A,alpha_beta,2
3BGX,A,alpha_beta,2
1F4B,A,alpha_beta,2
1F4E,A,alpha_beta,2
2FTN,A,alpha_beta,2
2FTQ,A,alpha_beta,2
1PK9,A,alpha_beta,2
3CLT,C,alpha_beta,2
1PK7,A,alpha_beta,2
1PR0,A,alpha_beta,2
1PKE,A,alpha_beta,2
3OPV,A,alpha_beta,2
4D9H,A,alpha_beta,2
4DAO,A,alpha_beta,2
1Z37,A,alpha_beta,2
1JDU,A,alpha_beta,2
1JE0,A,alpha_beta,2
1JPV,A,alpha_beta,2
1XTU,A,alpha_beta,2
1XTV,A,alpha_beta,2
1C23,A,alpha_beta,2
1C24,A,alpha_beta,2
1J3K,A,alpha_beta,2
2YJC,A,alpha_beta,2
2W6R,A,alpha_beta,2
2ZYQ,A,alpha_beta,2
1KW3,B,alpha_beta,2
1NX8,A,alpha_beta,2
1LY3,A,alpha_beta,2
3GPN,A,alpha_beta,2
3QDF,A,alpha_beta,2
4DBF,A,alpha_beta,2
1J7L,A,alpha_beta,2
2EL1,A,alpha_beta,2
3HP7,A,alpha_beta,2
1QO2,A,alpha_beta,2
2RB5,A,alpha_beta,2
3MF4,A,alpha_beta,2
4HOA,A,alpha_beta,2
1IL3,A,alpha_beta,2
1IL4,A,alpha_beta,2
1IL9,A,alpha_beta,2
1UQ4,A,alpha_beta,2
2P8N,A,alpha_beta,2
2PJO,A,alpha_beta,2
1U32,A,alpha_beta,2
1XDZ,A,alpha_beta,2
4H0Z,A,alpha_beta,2
3EPR,A,alpha_beta,2
1J4G,A,alpha_beta,2
2JJR,A,alpha_beta,2
3IR1,A,alpha_beta,2
3QGM,A,alpha_beta,2
1CR4,A,alpha_beta,2
1K57,A,alpha_beta,2
2OQA,A,alpha_beta,2
2DDK,A,alpha_beta,2
2P5I,A,alpha_beta,2
1NMP,A,alpha_beta,2
3O2N,A,alpha_beta,2
3HCB,A,alpha_beta,2
2UY4,A,alpha_beta,2
2YJ4,A,alpha_beta,2
5YAS,A,alpha_beta,2
6YAS,A,alpha_beta,2
1F4D,A,alpha_beta,2
1FY7,A,alpha_beta,2
1JUT,A,alpha_beta,2
2YJ3,A,alpha_beta,2
3TO6,A,alpha_beta,2
3TO7,A,alpha_beta,2
3TO9,A,alpha_beta,2
3L6E,A,alpha_beta,2
3PFB,A,alpha_beta,2
1DHR,A,alpha_beta,2
1DIR,A,alpha_beta,2
1LV8,A,alpha_beta,2
1OVG,A,alpha_beta,2
1PR2,A,alpha_beta,2
1XE3,A,alpha_beta,2
1OUM,A,alpha_beta,2
1JP7,A,alpha_beta,2
3IVZ,A,alpha_beta,2
2A1K,A,alpha_beta,2
3DGA,A,alpha_beta,2
3DG8,A,alpha_beta,2
3RON,A,alpha_beta,2
1KW9,B,alpha_beta,2
1KWC,B,alpha_beta,2
1KZN,A,alpha_beta,2
1KMY,A,alpha_beta,2
1KND,A,alpha_beta,2
1KNF,A,alpha_beta,2
1VJ3,A,alpha_beta,2
3F1W,A,alpha_beta,2
2ZVV,A,alpha_beta,2
2VS5,A,alpha_beta,2
3NK7,A,alpha_beta,2
3LUF,A,alpha_beta,2
3PDW,A,alpha_beta,2
4ESI,A,alpha_beta,2
1UQ5,A,alpha_beta,2
1X7O,A,alpha_beta,2
2EK4,A,alpha_beta,2
2I55,A,alpha_beta,2
3PX8,X,alpha_beta,2
3SRP,A,alpha_beta,2
2DSI,A,alpha_beta,2
2ED5,A,alpha_beta,2
2P2X,A,alpha_beta,2
1J1Q,A,alpha_beta,2
2DDO,A,alpha_beta,2
1J1S,A,alpha_beta,2
1QCG,A,alpha_beta,2
2QES,A,alpha_beta,2
2QET,A,alpha_beta,2
2Z4U,A,alpha_beta,2
1CR1,A,alpha_beta,2
1T48,A,alpha_beta,2
3K4O,A,alpha_beta,2
2F1O,A,alpha_beta,2
3JY6,A,alpha_beta,2
3R26,A,alpha_beta,2
1ESI,A,alpha_beta,2
4GRZ,A,alpha_beta,2
2HC2,A,alpha_beta,2
1HVY,A,alpha_beta,2
2ONZ,A,alpha_beta,2
4DNC,A,alpha_beta,2
3A1C,A,alpha_beta,2
1MJA,A,alpha_beta,2
1MJB,A,alpha_beta,2
3B9H,A,alpha_beta,2
1D2C,A,alpha_beta,2
2QTT,A,alpha_beta,2
2JAJ,A,alpha_beta,2
3PF9,A,alpha_beta,2
3PFC,A,alpha_beta,2
3QM1,A,alpha_beta,2
1Y1Z,A,alpha_beta,2
1PR4,A,alpha_beta,2
1PR6,A,alpha_beta,2
1PW7,A,alpha_beta,2
2IYE,A,alpha_beta,2
3OOH,A,alpha_beta,2
3UAW,A,alpha_beta,2
3UAX,A,alpha_beta,2
3UAY,A,alpha_beta,2
4D8Y,A,alpha_beta,2
1OV6,A,alpha_beta,2
1Z33,A,alpha_beta,2
2QMW,A,alpha_beta,2
4HEB,A,alpha_beta,2
4DQ0,A,alpha_beta,2
